Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
forkassn3,de.hysky.skyblocker.events,HudRenderEvents,onRender,0,1,2
forkassn3,de.hysky.skyblocker.events,HudRenderStage,onRender,0,1,2
forkassn3,de.hysky.skyblocker.skyblock.foraging,ModernForagingIsland,init,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutsConfigListWidget,18,3,6
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getRowWidth,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getScrollbarX,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getCategory,4,2,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,setSelected,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,addShortcutAfterSelected,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,updatePositions,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,isSelectedEntry,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,removeEntry,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,hasChanges,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,saveShortcuts,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getNotEmptyShortcuts,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,updatePositions,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutCategoryEntry,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutCategoryEntry,3,1,4
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutCategoryEntry,8,1,4
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,render,7,2,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutLoadingEntry,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,render,3,1,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutEntry,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,ShortcutEntry,10,1,2
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,toString,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,isNotEmpty,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,isChanged,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,save,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,render,7,1,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigListWidget,updatePositions,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,AbstractShortcutEntry,updatePositions,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,ShortcutCategoryEntry,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,ShortcutCategoryEntry,3,1,4
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,ShortcutCategoryEntry,8,1,4
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutCategoryEntry,render,7,2,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,ShortcutLoadingEntry,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutLoadingEntry,render,3,1,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,ShortcutEntry,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,ShortcutEntry,10,1,2
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,toString,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,isNotEmpty,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,isChanged,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,save,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,render,7,1,10
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutEntry,updatePositions,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,ShortcutsConfigScreen,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,ShortcutsConfigScreen,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,setTooltip,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,init,23,3,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,deleteEntry,9,3,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,render,4,1,4
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,close,18,4,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,ShortcutsConfigScreen,updateButtons,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,isShortcutsLoaded,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,init,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,loadShortcuts,26,2,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,registerDefaultShortcuts,19,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,registerMoreDefaultShortcuts,24,1,0
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,saveShortcuts,12,1,1
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,registerCommands,49,13,2
forkassn3,de.hysky.skyblocker.skyblock.shortcut,Shortcuts,modifyCommand,21,6,1
forkassn3,de.hysky.skyblocker.skyblock.mayors,JerryTimer,JerryTimer,2,1,0
forkassn3,de.hysky.skyblocker.skyblock.mayors,JerryTimer,init,17,5,0
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakeBagHelper,NewYearCakeBagHelper,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakeBagHelper,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakeBagHelper,getColors,9,3,2
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,NewYearCakesHelper,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,getCakeYear,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,getCakeYear,12,2,2
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,addCake,4,2,1
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,onChatMessage,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.accessories.newyearcakes,NewYearCakesHelper,getColors,12,4,2
forkassn3,de.hysky.skyblocker.skyblock.auction,SlotClickHandler,click,0,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,SlotClickHandler,click,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionHouseScreenHandler,AuctionHouseScreenHandler,27,4,6
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionHouseScreenHandler,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionHouseScreenHandler,of,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionHouseScreenHandler,setStackInSlot,4,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,AuctionBrowserScreen,6,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,init,27,4,0
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onResetPressed,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,drawBackground,3,1,4
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,render,29,8,4
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,drawSlot,6,2,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onMouseClick,4,2,4
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,mouseClicked,16,5,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onScrollbarTop,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onScrollbarBottom,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onSearchField,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,onSlotChange,20,6,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,keyPressed,11,3,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,getOrdinal,11,4,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,parsePage,14,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,isClickOutsideBounds,3,1,5
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,ScaledTextButtonWidget,3,1,6
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionBrowserScreen,drawMessage,10,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction,ScaledTextButtonWidget,ScaledTextButtonWidget,3,1,6
forkassn3,de.hysky.skyblocker.skyblock.auction,ScaledTextButtonWidget,drawMessage,10,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,EditBidPopup,6,1,4
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,init,20,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,renderBackground,7,2,4
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,isStringGood,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,buttonMinimumBid,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,done,11,4,1
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,sendPacket,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,close,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.auction,EditBidPopup,removed,4,2,0
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,AuctionViewScreen,8,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,keyPressed,7,2,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,init,23,2,0
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,changeState,9,3,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,updateLayout,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,drawBackground,3,1,4
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,render,21,4,4
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,drawMouseoverTooltip,6,2,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,mouseClicked,7,2,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,onSlotChange,33,9,3
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,getPriceFromTooltip,53,16,1
forkassn3,de.hysky.skyblocker.skyblock.auction,AuctionViewScreen,getConfirmPurchasePopup,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,SortWidget,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,Option,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,getOptionTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,get,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,isVertical,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,getOffset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,getOptionSize,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,getBackTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SortWidget,getHoverTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,AuctionTypeWidget,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,Option,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,get,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,isVertical,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,getOffset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,getOptionSize,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,getOptionTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,getBackTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,AuctionTypeWidget,getHoverTexture,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,CategoryTabWidget,CategoryTabWidget,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,CategoryTabWidget,renderWidget,8,2,4
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,CategoryTabWidget,setSlotId,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,CategoryTabWidget,onClick,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,RarityWidget,4,1,3
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,renderWidget,25,5,4
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,isOnRightArrow,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,isOnLeftArrow,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,setSlotId,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,setText,11,3,2
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,RarityWidget,onClick,9,4,2
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,SliderWidget,6,1,7
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,renderWidget,22,6,4
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,onClick,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,isValidClickButton,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,setSlotId,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,setCurrent,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,appendClickableNarrations,2,1,1
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,isVertical,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,getOffset,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,getOptionSize,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,getOptionTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,getBackTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,SliderWidget,getHoverTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,isVertical,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,getOffset,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,getOptionSize,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,getOptionTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,getBackTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.auction.widgets,OptionInfo,getHoverTexture,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,ArrowPoisonWarning,tryWarn,25,7,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,init,7,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,onMessage,14,5,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,Kuudra,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,load,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,loadWaypoints,12,1,4
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,getWaypoints,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,tick,38,8,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.kuudra,KuudraWaypoints,render,30,12,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,shouldGlow,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,getColor,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntitySpawn,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntityAttacked,7,3,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,onEntityDespawn,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ForceTestHelper,render,18,4,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,reset,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,render,16,4,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,raycast,6,2,3
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onEntitySpawn,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onEntityDespawn,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,TenacityTestHelper,onParticle,20,5,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,DojoChallenges,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,from,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,init,9,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,reset,10,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onMessage,27,8,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,getPing,6,2,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onPingResult,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,update,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,shouldGlow,6,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,getColor,6,2,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onBlockUpdate,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntitySpawn,8,3,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntityDespawn,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onEntityAttacked,9,3,5
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,onParticle,8,3,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DojoManager,render,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,reset,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,update,23,5,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findWallBlocks,32,10,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findWalls,49,14,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,findHolesInBox,45,12,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,getWholeDirection,22,6,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,render,10,3,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,StaminaTestHelper,isHoleIncoming,3,1,3
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,reset,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,onBlockUpdate,14,4,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,MasteryTestHelper,render,14,4,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DisciplineTestHelper,shouldGlow,10,3,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,DisciplineTestHelper,getColor,10,3,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,onBlockUpdate,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,SwiftnessTestHelper,render,6,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,reset,7,1,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,onEntitySpawn,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,update,12,3,0
forkassn3,de.hysky.skyblocker.skyblock.crimson.dojo,ControlTestHelper,render,11,2,1
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,load,29,4,1
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,save,23,5,1
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,render,13,5,1
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,onMessage,6,3,2
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,registerCommands,13,1,2
forkassn3,de.hysky.skyblocker.skyblock.rift,EnigmaSouls,markClosestSoulAsFound,5,2,0
forkassn3,de.hysky.skyblocker.skyblock.rift,TheRift,init,14,1,0
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,load,14,1,1
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,loadWaypoints,8,2,1
forkassn3,de.hysky.skyblocker.skyblock.rift,MirrorverseWaypoints,render,13,5,1
forkassn3,de.hysky.skyblocker.skyblock.rift,TwinClawsIndicator,updateIce,25,7,0
forkassn3,de.hysky.skyblocker.skyblock.rift,EffigyWaypoints,updateEffigies,21,6,0
forkassn3,de.hysky.skyblocker.skyblock.rift,EffigyWaypoints,render,15,5,1
forkassn3,de.hysky.skyblocker.skyblock.rift,StakeIndicator,updateStake,13,3,0
forkassn3,de.hysky.skyblocker.skyblock.rift,ManiaIndicator,updateMania,21,6,0
forkassn3,de.hysky.skyblocker.skyblock.rift,HealingMelonIndicator,updateHealth,13,3,0
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,FarmingHudWidget,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,updateContent,25,5,0
forkassn3,de.hysky.skyblocker.skyblock.garden,FarmingHudWidget,getPriceText,7,1,2
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,init,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,renderScreen,4,2,6
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,onMouseClicked,21,5,4
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,onSlotClick,5,2,4
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,processVisitorItem,7,3,2
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,getTextureOrNull,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,processLore,9,5,3
forkassn3,de.hysky.skyblocker.skyblock.garden,VisitorHelper,updateItemMap,14,2,3
