Project Name,Package Name,Type Name,Method Name,Code Smell
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$renderStatusBars,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$renderHealthBar,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$moveHealthDown,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$moveHealthDown,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$renderStatusBars,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$dicerTitlePrevent,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$dicerTitlePrevent,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$afterMainHud,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameHudMixin,skyblocker$beforeChat,Magic Number
forkassn3,de.hysky.skyblocker.mixins,YggdrasilServicesKeyInfoMixin,skyblocker$replaceKnownWrongBase64,Long Statement
forkassn3,de.hysky.skyblocker.mixins,YggdrasilServicesKeyInfoMixin,skyblocker$replaceKnownWrongBase64,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ItemStackMixin,skyblocker$hideVanillaEnchants,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ItemStackMixin,skyblocker$shouldProcess,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ItemStackMixin,skyblocker$getSkyblockId,Complex Method
forkassn3,de.hysky.skyblocker.mixins,ItemStackMixin,skyblocker$getSkyblockId,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ItemStackMixin,skyblocker$getSkyblockId,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$replaceRecipeBook,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$moveButton,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$moveButton,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$moveButton,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$moveButtonWhenPressed,Long Statement
forkassn3,de.hysky.skyblocker.mixins,InventoryScreenMixin,skyblocker$moveButtonWhenPressed,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$initQuickNav,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$initQuickNav,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$keyPressed,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$keyPressed,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$keyPressed,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$keyPressed,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$keyPressed,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$mouseClicked,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$mouseClicked,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawUnselectedQuickNavButtons,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawSelectedQuickNavButtons,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawMouseOverTooltip,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawMouseOverTooltip,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawMouseOverTooltip,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawMouseOverTooltip,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$experimentSolvers$replaceDisplayStack,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$experimentSolvers$getStack,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$experimentSolvers$getStack,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Complex Method
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$onSlotClick,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawItemRarityBackground,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawItemRarityBackground,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawItemRarityBackground,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawItemRarityBackground,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawItemRarityBackground,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawSlotText,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawSlotText,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawSlotText,Magic Number
forkassn3,de.hysky.skyblocker.mixins,HandledScreenMixin,skyblocker$drawSlotText,Magic Number
forkassn3,de.hysky.skyblocker.mixins,RenderFishMixin,skyblocker$render,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,RenderFishMixin,skyblocker$render,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,RenderFishMixin,skyblocker$render,Long Statement
forkassn3,de.hysky.skyblocker.mixins,CommandTreeS2CPacketMixin,modifyCommandSuggestions,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,CommandTreeS2CPacketMixin,modifyCommandSuggestions,Long Statement
forkassn3,de.hysky.skyblocker.mixins,HandledScreenProviderMixin,skyblocker$open,Complex Method
forkassn3,de.hysky.skyblocker.mixins,HandledScreenProviderMixin,skyblocker$open,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,HandledScreenProviderMixin,skyblocker$open,Long Statement
forkassn3,de.hysky.skyblocker.mixins,MouseMixin,skyblocker$gardenMouseLock,Magic Number
forkassn3,de.hysky.skyblocker.mixins,PlayerSkinTextureMixin,skyblocker$dontStripAlphaValues,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$dropSelectedItem,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$dropSelectedItem,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Complex Method
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Long Statement
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Magic Number
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Magic Number
forkassn3,de.hysky.skyblocker.mixins,ClientPlayerEntityMixin,skyblocker$redirectEditSignScreen,Magic Number
forkassn3,de.hysky.skyblocker.mixins,PlayerListHudMixin,skyblocker$renderTabHud,Complex Conditional
forkassn3,de.hysky.skyblocker.mixins,PlayerListHudMixin,skyblocker$renderTabHud,Long Statement
forkassn3,de.hysky.skyblocker.mixins,PlayerListHudMixin,skyblocker$renderTabHud,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameHeight,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameHeight,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameHeight,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameOpacity,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameOpacity,Magic Number
forkassn3,de.hysky.skyblocker.mixins,InGameOverlayRendererMixin,configureFlameOpacity,Magic Number
forkassn3,de.hysky.skyblocker.mixins.accessors,FrustumInvoker,invokeIsVisible,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins.accessors,DrawContextInvoker,invokeDrawTooltip,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins.accessors,DrawContextInvoker,invokeDrawTexturedQuad,Long Parameter List
forkassn3,de.hysky.skyblocker.mixins.accessors,BeaconBlockEntityRendererInvoker,renderBeam,Long Parameter List
forkassn3,de.hysky.skyblocker.config,SkyblockerConfigManager,createGUI,Long Statement
forkassn3,de.hysky.skyblocker.config,ImageRepoLoader,update,Long Statement
forkassn3,de.hysky.skyblocker.config,ImageRepoLoader,update,Magic Number
forkassn3,de.hysky.skyblocker.config,ImageRepoLoader,CommitData,Long Statement
forkassn3,de.hysky.skyblocker.config,ConfigUtils,withImage,Long Statement
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,render,Long Statement
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,mouseDragged,Long Parameter List
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,mouseClicked,Long Statement
forkassn3,de.hysky.skyblocker.config,HudConfigScreen,resetPos,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,DungeonsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,createGroups,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,createGroups,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,EventNotificationsCategory,createGroups,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,SlayersCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,HelperCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,ChatCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,ChatCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,ChatCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,ChatCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,MiningCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,MiningCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,MiningCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,MiningCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,CrimsonIsleCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,OtherLocationsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,UIAndVisualsCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,MiscCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,GeneralCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,GeneralCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,GeneralCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,GeneralCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,create,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,quickNavButton,Long Statement
forkassn3,de.hysky.skyblocker.config.categories,QuickNavigationCategory,quickNavButton,Magic Number
forkassn3,de.hysky.skyblocker.config.categories,FarmingCategory,create,Long Statement
forkassn3,de.hysky.skyblocker.utils.discord,DiscordRPCManager,updateDataAndPresence,Magic Number
forkassn3,de.hysky.skyblocker.utils.discord,DiscordRPCManager,initAndUpdatePresence,Complex Method
forkassn3,de.hysky.skyblocker.utils.discord,DiscordRPCManager,initAndUpdatePresence,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,hasMovesAvailable,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Complex Method
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,getScore,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Complex Method
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.tictactoe,TicTacToeUtils,alphabeta,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilledWithBeaconBeam,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderFilled,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderBeaconBeam,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderBeaconBeam,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderOutline,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderOutline,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLinesFromPoints,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLinesFromPoints,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLinesFromPoints,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLinesFromPoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLineFromCursor,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLineFromCursor,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLineFromCursor,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLineFromCursor,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderLineFromCursor,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderQuad,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderQuad,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderQuad,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderQuad,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderText,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,playNotificationSound,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,playNotificationSound,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,pointIsInArea,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,drawSprite,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,drawSprite,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,drawSpriteTiled,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Statement
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,renderNineSliceColored,Magic Number
forkassn3,de.hysky.skyblocker.utils.render,RenderHelper,getDeferredRenderTaskHandle,Empty catch clause
forkassn3,de.hysky.skyblocker.utils.render,FrustumUtils,isVisible,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render.culling,OcclusionCulling,init,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.culling,OcclusionCuller,OcclusionCuller,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.culling,OcclusionCuller,isVisible,Long Parameter List
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,render,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,getSelectionBoundingBox,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,getSelectionBoundingBox,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,getSelectionBoundingBox,Magic Number
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,getSelectionHeight,Long Statement
forkassn3,de.hysky.skyblocker.utils.render.title,TitleContainerConfigScreen,getSelectionHeight,Magic Number
